          RA           DEC             R062             Z087 
 00:54:00.57  +39:48:21.63       29.5620525       30.8572206 
 00:54:07.61  +39:48:48.43       25.8962458       25.8109949 
 00:54:09.32  +39:48:54.65       28.4352199       29.8282130 
 00:54:04.25  +39:48:35.36       28.0835307       28.9439212 
 00:54:09.31  +39:48:54.57       28.6835307       29.5439212 
 00:54:13.20  +39:49:09.23       24.0057328       24.6596040 
 00:54:04.71  +39:48:36.82       28.7064568       29.5885862 
 00:54:01.99  +39:48:26.36       29.2547524       30.0499263 
 00:54:07.59  +39:48:47.62       28.8801068       30.0122333 
 00:54:07.58  +39:48:47.54       28.7849786       30.1018856 
 00:54:04.59  +39:48:36.15       28.7003481       29.9085607 
 00:54:11.58  +39:49:02.70       28.7188851       29.9162283 
 00:54:09.60  +39:48:55.08       28.2113285       29.2782384 
 00:54:12.23  +39:49:05.03       27.6666981       28.6249136 
 00:54:00.50  +39:48:20.28       29.2157025       30.7608678 
 00:54:07.38  +39:48:46.48       27.3154764       28.3389085 
 00:54:03.84  +39:48:32.80       27.8837720       28.8202486 
 00:54:10.52  +39:48:58.16       28.8574220       30.0438958 
 00:54:07.54  +39:48:46.75       29.4474372       30.1882638 
 00:54:08.34  +39:48:49.75       28.7062155       29.5122588 
 00:54:01.57  +39:48:23.87       28.8440133       29.8565760 
 00:54:03.11  +39:48:29.69       29.0220676       29.8715887 
 00:54:10.01  +39:48:55.95       28.1771807       29.2875684 
 00:54:12.79  +39:49:06.45       28.8586438       29.9799009 
 00:53:59.46  +39:48:15.65       28.7366981       29.6949136 
 00:54:05.78  +39:48:39.67       27.6247373       28.8655582 
 00:54:07.20  +39:48:45.06       29.4942849       29.6916395 
 00:53:57.52  +39:48:08.17       28.8618112       30.0808932 
 00:54:06.39  +39:48:41.87       27.5264568       28.4085862 
 00:54:07.51  +39:48:46.12       29.0620676       29.9115887 
 00:54:13.51  +39:49:08.79       28.8162003       30.0678907 
 00:54:12.92  +39:49:06.55       28.0510872       29.0419110 
 00:54:07.63  +39:48:46.29       28.7701068       29.9022333 
 00:54:10.96  +39:48:58.95       28.4127916       29.4905709 
 00:54:12.48  +39:49:04.65       29.0164568       29.8985862 
 00:54:04.16  +39:48:32.95       28.9754764       29.9989085 
 00:54:02.04  +39:48:24.85       28.9593829       29.8632511 
 00:54:02.16  +39:48:25.30       28.9528067       29.5849390 
 00:54:06.99  +39:48:43.71       27.9288851       29.1262283 
 00:54:12.96  +39:49:06.38       29.0913285       30.1582384 
 00:54:04.81  +39:48:35.33       29.3732894       30.1575938 
 00:54:12.48  +39:49:04.48       27.1596242       28.1395785 
 00:54:12.50  +39:49:04.56       27.5766981       28.5349136 
 00:54:01.38  +39:48:22.18       29.1130329       30.2668983 
 00:54:12.63  +39:49:04.95       28.2432742       29.4732257 
 00:54:00.92  +39:48:20.17       29.0796242       30.0595785 
 00:54:11.99  +39:49:02.28       28.8879198       29.7809187 
 00:54:11.33  +39:48:59.75       28.7930329       29.9468983 
 00:54:13.06  +39:49:06.34       24.1960196       23.5890356 
 00:54:03.74  +39:48:30.85       27.9984025       29.0435735 
 00:54:07.15  +39:48:43.61       29.4630177       31.0625302 
 00:53:59.18  +39:48:13.12       30.1403784       30.4572969 
 00:53:57.87  +39:48:07.86       28.8322938       30.2035480 
 00:54:09.85  +39:48:53.42       28.8057177       29.9052359 
 00:54:10.97  +39:48:57.66       29.0166981       29.9749136 
 00:54:02.02  +39:48:23.55       28.2654764       29.2889085 
 00:54:10.25  +39:48:54.86       29.0364416       30.3642181 
 00:54:10.51  +39:48:55.86       28.1230329       29.2768983 
 00:54:02.77  +39:48:26.32       29.5764568       30.4585862 
 00:54:04.96  +39:48:34.57       29.2147524       30.0099263 
 00:54:01.84  +39:48:22.61       28.9276634       30.1902232 
 00:54:01.75  +39:48:22.20       29.2044960       30.3692308 
 00:54:04.38  +39:48:32.22       29.2281611       30.1972461 
 00:54:05.09  +39:48:34.91       28.6488851       29.8462283 
 00:54:12.20  +39:49:01.86       27.3335307       28.1939212 
 00:54:04.21  +39:48:31.41       28.3344960       29.4992308 
 00:54:10.29  +39:48:54.47       28.1988851       29.3962283 
 00:54:08.17  +39:48:46.37       29.1957177       30.2952359 
 00:53:59.90  +39:48:14.83       28.4732742       29.7032257 
 00:54:03.19  +39:48:27.35       29.2635307       30.1239212 
 00:53:59.23  +39:48:12.23       28.8498503       30.3515379 
 00:54:11.09  +39:48:57.36       28.2798503       29.7815379 
 00:54:12.20  +39:49:01.55       25.3191416       26.1469237 
 00:54:09.72  +39:48:52.07       29.0464568       29.9285862 
 00:54:04.16  +39:48:30.88       29.7884025       30.8335735 
 00:54:09.76  +39:48:52.06       25.6203633       26.3829288 
 00:54:07.03  +39:48:41.65       26.5220676       27.3715887 
 00:54:08.65  +39:48:47.74       29.6013285       30.6682384 
 00:54:05.11  +39:48:34.24       28.9452199       30.3382130 
 00:54:02.14  +39:48:22.87       28.7979047       30.1365506 
 00:54:00.67  +39:48:17.12       25.0752805       24.6856853 
 00:54:03.35  +39:48:27.18       28.9210721       30.3575430 
 00:54:05.22  +39:48:34.25       29.1401068       30.2722333 
 00:54:08.51  +39:48:46.57       28.5798503       30.0815379 
 00:54:05.56  +39:48:35.29       29.1923090       30.1179161 
 00:53:58.65  +39:48:08.97       28.3540133       29.3665760 
 00:54:00.55  +39:48:16.21       29.2608459       30.1755836 
 00:54:01.23  +39:48:18.72       28.6030329       29.7568983 
 00:54:03.92  +39:48:28.92       28.0532742       29.2832257 
 00:54:08.97  +39:48:48.06       28.2862003       29.5378907 
 00:54:13.14  +39:49:03.97       29.3435307       30.2039212 
 00:54:04.92  +39:48:32.66       27.9762003       29.2278907 
 00:54:10.95  +39:48:55.60       28.4184025       29.4635735 
 00:54:11.87  +39:48:59.09       28.1830329       29.3368983 
 00:54:08.52  +39:48:46.19       29.0186741       29.2486370 
 00:54:00.89  +39:48:17.17       29.4193677       30.7688831 
 00:53:59.25  +39:48:10.85       28.5666829       29.9705455 
 00:54:11.92  +39:48:58.97       28.7098655       29.7659059 
 00:54:02.18  +39:48:21.87       28.7222938       30.0935480 
 00:54:04.90  +39:48:32.22       29.0666981       30.0249136 
 00:53:58.99  +39:48:09.65       28.1132742       29.3432257 
 00:54:03.71  +39:48:27.55       28.6396090       30.0652105 
 00:54:08.17  +39:48:44.42       29.1262155       29.9322588 
 00:53:58.18  +39:48:06.28       28.5974220       29.7838958 
 00:54:09.45  +39:48:49.08       27.6293677       28.9788831 
 00:53:58.30  +39:48:06.61       28.9088851       30.1062283 
 00:54:05.69  +39:48:34.73       29.2991416       30.1269237 
 00:54:07.28  +39:48:40.63       28.6588851       29.8562283 
 00:53:57.48  +39:48:03.24       29.4164568       30.2985862 
 00:54:09.86  +39:48:50.35       29.0293677       30.3788831 
 00:54:12.23  +39:48:59.32       29.1435307       30.0039212 
 00:54:00.14  +39:48:13.26       28.7947070       30.9268221 
 00:54:06.34  +39:48:36.84       28.6086438       29.7299009 
 00:54:06.44  +39:48:37.21       28.4257177       29.5252359 
 00:54:11.50  +39:48:56.38       29.3691416       30.1969237 
 00:54:03.08  +39:48:24.35       28.5674220       29.7538958 
 00:54:11.79  +39:48:57.49       28.0132894       28.7975938 
 00:54:01.27  +39:48:17.37       28.7479047       30.0865506 
 00:54:02.93  +39:48:23.70       28.1518112       29.3708932 
 00:54:09.53  +39:48:48.81       29.0239982       30.4822079 
 00:54:03.76  +39:48:26.81       28.8664416       30.1942181 
 00:54:03.88  +39:48:27.23       25.2662155       26.0722588 
 00:54:06.43  +39:48:36.91       28.0910872       29.0819110 
 00:53:59.39  +39:48:10.06       28.8957177       29.9952359 
 00:54:09.18  +39:48:47.30       27.9571807       29.0675684 
 00:54:09.93  +39:48:50.16       28.5071807       29.6175684 
 00:54:01.00  +39:48:16.17       29.5820676       30.4315887 
 00:54:11.18  +39:48:54.78       28.3220676       29.1715887 
 00:54:07.34  +39:48:40.12       30.1235458       30.5382893 
 00:54:07.77  +39:48:41.73       28.5484025       29.5935735 
 00:53:58.87  +39:48:07.81       29.1739982       30.6322079 
 00:54:07.65  +39:48:41.09       27.6676634       28.9302232 
 00:54:12.10  +39:48:57.98       27.4876785       28.3045912 
 00:54:10.37  +39:48:51.30       28.9315547       30.5201978 
 00:54:04.53  +39:48:29.04       28.7142546       29.8029034 
 00:54:12.05  +39:48:57.66       29.0286438       30.1499009 
 00:54:10.37  +39:48:51.18       28.4137569       29.7958805 
 00:53:57.97  +39:48:03.97       28.6774220       29.8638958 
 00:54:12.15  +39:48:57.96       28.5652351       29.5125811 
 00:54:02.38  +39:48:20.74       24.3047524       25.0999263 
 00:54:08.81  +39:48:45.16       28.2588851       29.4562283 
 00:54:12.18  +39:48:57.96       28.2720828       28.6759568 
 00:54:10.09  +39:48:50.01       29.0118112       30.2308932 
 00:54:09.16  +39:48:46.34       27.4937720       28.4302486 
 00:54:13.82  +39:49:04.06       29.6196393       30.1539466 
 00:54:09.38  +39:48:47.13       28.1898655       29.2459059 
 00:53:59.04  +39:48:07.79       28.6015699       29.7445658 
 00:54:10.63  +39:48:51.89       28.6020525       29.8972206 
 00:54:11.19  +39:48:54.01       28.5218263       29.2952613 
 00:53:59.13  +39:48:08.05       28.6084025       29.6535735 
 00:54:00.32  +39:48:12.56       28.8781611       29.8472461 
 00:54:01.94  +39:48:18.67       28.9854764       30.0089085 
 00:53:59.46  +39:48:09.21       28.9727764       30.4962028 
 00:54:12.46  +39:48:58.59       28.7918112       30.0108932 
 00:54:00.15  +39:48:11.66       26.2193829       27.1232511 
 00:54:11.74  +39:48:55.79       28.8154764       29.8389085 
 00:54:01.71  +39:48:17.49       28.3222938       29.6935480 
 00:54:04.56  +39:48:28.36       28.9659590       30.1415633 
 00:54:08.36  +39:48:42.82       28.9340133       29.9465760 
 00:53:57.58  +39:48:01.74       28.3032742       29.5332257 
 00:53:59.99  +39:48:10.93       28.7391264       30.0125557 
 00:54:03.81  +39:48:25.47       29.2896242       30.2695785 
 00:54:01.77  +39:48:17.61       29.4981611       30.4672461 
 00:53:58.33  +39:48:04.50       28.8469394       29.8812410 
 00:54:06.68  +39:48:36.22       28.7884025       29.8335735 
 00:54:00.86  +39:48:14.06       28.6001068       29.7322333 
 00:54:01.69  +39:48:17.23       28.2459438       29.8671952 
 00:54:10.25  +39:48:49.80       28.3074220       29.4938958 
 00:54:10.91  +39:48:52.31       29.0549937       29.9262537 
 00:53:58.91  +39:48:06.56       28.4757177       29.5752359 
 00:54:09.08  +39:48:45.24       28.7791416       29.6069237 
 00:54:01.09  +39:48:14.53       29.1235155       30.4295531 
 00:54:02.18  +39:48:18.72       28.8442546       29.9329034 
 00:53:57.97  +39:48:02.56       23.7542698       24.3972715 
 00:54:06.05  +39:48:33.36       28.9640133       29.9765760 
 00:54:13.81  +39:49:02.83       29.4796242       30.4595785 
 00:54:08.99  +39:48:44.42       28.6871807       29.7975684 
 00:54:06.86  +39:48:36.27       28.9020525       30.1972206 
 00:54:00.62  +39:48:12.48       28.8103330       30.4641927 
 00:53:59.53  +39:48:08.27       28.9864568       29.8685862 
 00:54:02.44  +39:48:19.34       28.0181611       28.9872461 
 00:54:10.88  +39:48:51.40       28.7437569       30.1258805 
 00:54:13.39  +39:49:00.87       29.0303633       29.7929288 
 00:54:11.58  +39:48:53.91       29.3450392       28.8793579 
 00:54:11.65  +39:48:54.17       28.1684025       29.2135735 
 00:54:01.49  +39:48:15.43       28.5032742       29.7332257 
 00:54:09.51  +39:48:45.93       28.9576785       29.7745912 
 00:54:04.07  +39:48:25.22       29.1964568       30.0785862 
 00:54:05.49  +39:48:30.62       28.8254764       29.8489085 
 00:54:04.56  +39:48:27.03       29.1386438       30.2599009 
 00:53:58.26  +39:48:02.94       28.5598655       29.6159059 
 00:54:07.55  +39:48:38.29       28.6891264       29.9625557 
 00:54:07.91  +39:48:39.67       27.6964416       29.0242181 
 00:54:00.15  +39:48:10.06       28.4054764       29.4289085 
 00:54:03.42  +39:48:22.48       24.9123696       24.0553884 
 00:54:06.14  +39:48:32.83       28.7054764       29.7289085 
 00:54:12.21  +39:48:55.89       29.0481611       30.0172461 
 00:54:02.78  +39:48:20.01       28.7886438       29.9099009 
 00:54:07.29  +39:48:37.03       28.7264416       30.0542181 
 00:54:08.85  +39:48:42.89       29.4837569       30.8658805 
 00:54:04.86  +39:48:27.68       29.2262155       30.0322588 
 00:54:11.04  +39:48:51.20       29.0749937       29.9462537 
 00:54:07.15  +39:48:36.35       28.2154764       29.2389085 
 00:54:01.38  +39:48:14.25       29.3964416       30.7242181 
 00:54:07.31  +39:48:36.86       29.3589002       30.1105963 
 00:54:06.36  +39:48:33.15       28.1630329       29.3168983 
 00:54:13.80  +39:49:01.49       28.8864568       29.7685862 
 00:54:03.68  +39:48:22.93       28.4901068       29.6222333 
 00:54:09.12  +39:48:43.60       28.9479198       29.8409187 
 00:53:59.77  +39:48:08.00       29.1044960       30.2692308 
 00:54:10.75  +39:48:49.79       27.9466981       28.9049136 
 00:54:09.80  +39:48:46.10       28.1998655       29.2559059 
 00:54:04.70  +39:48:26.66       27.9449937       28.8162537 
 00:54:07.39  +39:48:36.85       27.9766981       28.9349136 
 00:54:12.91  +39:48:57.72       29.0291416       29.8569237 
 00:54:03.85  +39:48:23.19       28.9742546       30.0629034 
 00:53:58.19  +39:48:01.55       28.3086438       29.4299009 
 00:54:09.32  +39:48:43.90       27.9040133       28.9165760 
 00:54:07.32  +39:48:36.25       28.7940133       29.8065760 
 00:54:06.27  +39:48:32.18       28.3613285       29.4282384 
 00:53:59.44  +39:48:06.06       28.4469394       29.4812410 
 00:54:14.18  +39:49:02.07       29.1708459       30.0855836 
 00:54:07.35  +39:48:36.07       29.6564568       30.5385862 
 00:54:12.52  +39:48:55.72       28.2196242       29.1995785 
 00:54:09.57  +39:48:44.45       27.9981611       28.9672461 
 00:53:59.78  +39:48:07.09       29.2566981       30.2149136 
 00:53:59.69  +39:48:06.74       29.1237720       30.0602486 
 00:54:01.71  +39:48:14.42       28.6820525       29.9772206 
 00:54:12.06  +39:48:53.69       27.8354764       28.8589085 
 00:54:01.14  +39:48:12.15       28.2903481       29.4985607 
 00:54:12.53  +39:48:55.45       28.8842546       29.9729034 
 00:54:03.97  +39:48:22.83       28.3588851       29.5562283 
 00:54:06.56  +39:48:32.66       28.3759590       29.5515633 
 00:54:09.36  +39:48:43.28       29.3264416       30.6542181 
 00:53:58.42  +39:48:01.61       27.9303481       29.1385607 
 00:54:01.50  +39:48:13.23       28.0098655       29.0659059 
 00:54:04.66  +39:48:25.27       29.1669394       30.2012410 
 00:54:13.09  +39:48:57.31       29.9191719       29.8556599 
 00:54:10.15  +39:48:46.10       29.4254764       30.4489085 
 00:53:58.75  +39:48:02.63       25.1625503       26.1642435 
 00:54:08.59  +39:48:39.86       28.9671807       30.0775684 
 00:54:08.75  +39:48:40.41       28.4927916       29.5705709 
 00:54:00.48  +39:48:08.85       28.7766981       29.7349136 
 00:54:00.01  +39:48:07.06       29.1608156       30.9668475 
 00:53:59.79  +39:48:06.16       28.5857177       29.6852359 
 00:54:00.65  +39:48:09.44       29.6332894       30.4175938 
 00:54:12.06  +39:48:52.77       29.0110721       30.4475430 
 00:54:10.29  +39:48:45.90       29.0415699       30.1845658 
 00:53:59.50  +39:48:04.84       27.6859590       28.8615633 
 00:54:01.03  +39:48:10.68       27.9269394       28.9612410 
 00:54:01.04  +39:48:10.73       28.5615699       29.7045658 
 00:54:09.62  +39:48:43.32       29.1152351       30.0625811 
 00:54:13.04  +39:48:56.33       28.3603481       29.5685607 
 00:54:02.12  +39:48:14.70       27.8884025       28.9335735 
 00:54:06.88  +39:48:32.82       28.9403481       30.1485607 
 00:54:07.31  +39:48:34.41       29.4686589       30.1442689 
 00:53:57.83  +39:47:58.32       28.3840133       29.3965760 
 00:54:07.35  +39:48:34.52       28.9264568       29.8085862 
 00:54:12.87  +39:48:55.47       28.5998655       29.6559059 
 00:54:12.23  +39:48:52.98       28.3740133       29.3865760 
 00:54:03.09  +39:48:18.08       27.6149937       28.4862537 
 00:54:08.43  +39:48:38.38       29.5935155       30.8995531 
 00:54:02.53  +39:48:15.90       30.0611175       30.1606472 
 00:53:59.84  +39:48:05.64       28.8276634       30.0902232 
 00:54:02.20  +39:48:14.62       28.9130329       30.0668983 
 00:54:01.31  +39:48:11.13       28.7864416       30.1142181 
 00:54:09.09  +39:48:40.73       29.8918263       30.6652613 
 00:54:03.22  +39:48:18.36       29.6006046       30.4392562 
 00:54:10.46  +39:48:45.89       29.3603481       30.5685607 
 00:54:02.61  +39:48:15.97       27.1218112       28.3408932 
 00:54:11.94  +39:48:51.45       27.4225503       28.4242435 
 00:54:07.28  +39:48:33.69       28.8893677       30.2388831 
 00:54:11.92  +39:48:51.32       29.3866981       30.3449136 
 00:53:58.83  +39:48:01.49       28.6069394       29.6412410 
 00:54:14.20  +39:48:59.97       28.2296242       29.2095785 
