          RA           DEC             R062             Z087 
 00:53:24.40  +39:51:01.69       28.7501220       29.4366014 
 00:53:25.83  +39:51:06.33       27.4898655       28.5459059 
 00:53:17.08  +39:50:37.43       29.1247373       30.3655582 
 00:53:18.81  +39:50:43.12       27.5315699       28.6745658 
 00:53:27.11  +39:51:10.42       28.4359590       29.6115633 
 00:53:28.63  +39:51:15.45       28.2566981       29.2149136 
 00:53:28.93  +39:51:16.48       29.3776785       30.1945912 
 00:53:29.43  +39:51:18.13       28.5113134       30.0238704 
 00:53:33.25  +39:51:30.71       28.4088851       29.6062283 
 00:53:25.56  +39:51:05.29       29.2966829       30.7005455 
 00:53:20.97  +39:50:50.07       28.0891264       29.3625557 
 00:53:20.34  +39:50:47.96       29.2247373       30.4655582 
 00:53:31.13  +39:51:23.53       29.5571959       30.2219364 
 00:53:25.13  +39:51:03.69       25.7120676       26.5615887 
 00:53:27.03  +39:51:09.94       29.1262003       30.3778907 
 00:53:21.50  +39:50:51.62       29.4345111       30.1535989 
 00:53:26.30  +39:51:07.48       27.7357177       28.8352359 
 00:53:33.78  +39:51:32.12       27.3749634       29.1375175 
 00:53:32.58  +39:51:28.10       29.2984025       30.3435735 
 00:53:18.69  +39:50:42.22       27.8288851       29.0262283 
 00:53:26.67  +39:51:08.43       28.8503481       30.0585607 
 00:53:21.27  +39:50:50.56       26.6149786       27.9318856 
 00:53:22.41  +39:50:54.25       21.4457632       21.2083401 
 00:53:32.45  +39:51:27.42       27.4827916       28.5605709 
 00:53:27.18  +39:51:09.97       28.7444960       29.9092308 
 00:53:16.99  +39:50:36.19       28.3043001       28.0560076 
 00:53:17.65  +39:50:38.33       28.4632742       29.6932257 
 00:53:31.76  +39:51:24.96       29.3632894       30.1475938 
 00:53:20.84  +39:50:48.83       25.1949937       26.0662537 
 00:53:28.22  +39:51:13.18       29.3910872       30.3819110 
 00:53:30.90  +39:51:22.04       29.2401068       30.3722333 
 00:53:24.09  +39:50:59.43       27.5432742       28.7732257 
 00:53:24.11  +39:50:59.48       28.1452351       29.0925811 
 00:53:33.70  +39:51:31.14       29.2523090       30.1779161 
 00:53:23.96  +39:50:58.88       28.9320676       29.7815887 
 00:53:29.52  +39:51:17.23       28.9069243       30.3868729 
 00:53:32.63  +39:51:27.40       28.2993829       29.2032511 
 00:53:29.09  +39:51:15.64       28.7023090       29.6279161 
 00:53:33.32  +39:51:29.61       28.8952199       30.2882130 
 00:53:27.67  +39:51:10.92       29.4564719       29.8929542 
 00:53:33.82  +39:51:31.08       28.4996242       29.4795785 
 00:53:21.16  +39:50:49.20       28.9491264       30.2225557 
 00:53:29.27  +39:51:15.99       29.2644960       30.4292308 
 00:53:19.60  +39:50:43.96       28.2803481       29.4885607 
 00:53:18.49  +39:50:40.27       29.5922938       30.9635480 
 00:53:18.70  +39:50:40.99       28.0547373       29.2955582 
 00:53:25.01  +39:51:01.81       28.1630481       28.8712664 
 00:53:29.55  +39:51:16.85       29.1484025       30.1935735 
 00:53:28.71  +39:51:13.97       29.5808459       30.4955836 
 00:53:22.79  +39:50:54.29       27.6513285       28.7182384 
 00:53:30.25  +39:51:18.94       29.5306046       30.3692562 
 00:53:18.55  +39:50:40.25       28.2310872       29.2219110 
 00:53:23.21  +39:50:55.66       29.4076634       30.6702232 
 00:53:27.61  +39:51:10.11       28.9376634       30.2002232 
 00:53:19.54  +39:50:43.40       29.6176785       30.4345912 
 00:53:28.00  +39:51:11.38       28.0096242       28.9895785 
 00:53:27.11  +39:51:08.31       28.4257177       29.5252359 
 00:53:20.15  +39:50:45.26       28.9547524       29.7499263 
 00:53:22.58  +39:50:53.27       28.6557177       29.7552359 
 00:53:27.85  +39:51:10.69       29.1491416       29.9769237 
 00:53:31.28  +39:51:21.95       29.3511024       29.8962791 
 00:53:20.92  +39:50:47.72       28.1042546       29.1929034 
 00:53:18.89  +39:50:40.93       29.6747676       30.0242943 
 00:53:25.25  +39:51:01.87       29.8857177       30.9852359 
 00:53:33.83  +39:51:30.20       28.6757025       30.2208678 
 00:53:30.56  +39:51:19.33       28.1181460       29.5328780 
 00:53:24.19  +39:50:58.28       29.2301220       29.9166014 
 00:53:20.15  +39:50:44.80       29.0427916       30.1205709 
 00:53:23.78  +39:50:56.79       28.4210721       29.8575430 
 00:53:21.34  +39:50:48.66       29.1937569       30.5758805 
 00:53:21.12  +39:50:47.91       29.3496242       30.3295785 
 00:53:32.37  +39:51:25.09       29.4503633       30.2129288 
 00:53:29.99  +39:51:17.15       28.2015699       29.3445658 
 00:53:32.12  +39:51:24.18       29.0230481       29.7312664 
 00:53:18.86  +39:50:40.31       28.7379198       29.6309187 
 00:53:28.04  +39:51:10.61       28.0488851       29.2462283 
 00:53:29.18  +39:51:14.35       28.8742546       29.9629034 
 00:53:28.49  +39:51:12.02       20.6933197       20.5863299 
 00:53:29.86  +39:51:16.51       29.0566829       30.4605455 
 00:53:24.66  +39:50:59.30       29.6162003       30.8678907 
 00:53:27.91  +39:51:10.03       28.0559590       29.2315633 
 00:53:31.96  +39:51:23.35       29.6874220       30.8738958 
 00:53:26.88  +39:51:06.57       28.5010872       29.4919110 
 00:53:26.22  +39:51:04.33       28.3030329       29.4568983 
 00:53:33.71  +39:51:29.09       28.9598503       30.4615379 
 00:53:18.85  +39:50:39.97       29.1752199       30.5682130 
 00:53:31.75  +39:51:22.50       26.2940133       27.3065760 
 00:53:24.85  +39:50:59.67       28.9196242       29.8995785 
 00:53:25.06  +39:51:00.31       28.5998655       29.6559059 
 00:53:24.36  +39:50:57.91       28.2347373       29.4755582 
 00:53:25.46  +39:51:01.51       29.4545111       30.1735989 
 00:53:33.19  +39:51:27.01       28.9774220       30.1638958 
 00:53:18.36  +39:50:37.98       27.8237720       28.7602486 
 00:53:26.13  +39:51:03.65       28.4518112       29.6708932 
 00:53:33.56  +39:51:28.19       28.8444808       30.4548627 
 00:53:26.71  +39:51:05.53       28.5827916       29.6605709 
 00:53:24.23  +39:50:57.23       29.0644960       30.2292308 
 00:53:29.52  +39:51:14.74       29.4015699       30.5445658 
 00:53:20.99  +39:50:46.50       27.1879047       28.5265506 
 00:53:23.86  +39:50:55.88       29.4706046       30.3092562 
 00:53:25.06  +39:50:59.77       27.4249786       28.7418856 
 00:53:26.64  +39:51:04.98       29.0513285       30.1182384 
 00:53:29.08  +39:51:13.07       28.5632742       29.7932257 
 00:53:32.71  +39:51:25.03       29.3888851       30.5862283 
 00:53:33.63  +39:51:27.98       28.9381611       29.9072461 
 00:53:33.88  +39:51:28.80       28.9654764       29.9889085 
 00:53:27.05  +39:51:06.08       28.7649786       30.0818856 
 00:53:21.06  +39:50:46.28       29.3262155       30.1322588 
 00:53:22.92  +39:50:52.32       28.7696242       29.7495785 
 00:53:24.28  +39:50:56.82       28.5498655       29.6059059 
 00:53:31.94  +39:51:22.07       28.7254764       29.7489085 
 00:53:33.77  +39:51:28.07       29.1154764       30.1389085 
 00:53:20.12  +39:50:42.96       25.1449937       26.0162537 
 00:53:23.58  +39:50:54.38       28.3254764       29.3489085 
 00:53:24.95  +39:50:58.93       27.1710872       28.1619110 
 00:53:26.01  +39:51:02.42       26.0747524       26.8699263 
 00:53:26.57  +39:51:04.25       28.0140133       29.0265760 
 00:53:17.20  +39:50:33.25       25.4054764       26.4289085 
 00:53:22.29  +39:50:50.10       28.8286286       30.3955328 
 00:53:18.38  +39:50:37.11       28.6605894       29.9448881 
 00:53:25.52  +39:51:00.67       29.2718263       30.0452613 
 00:53:23.98  +39:50:55.55       28.9215850       29.6189339 
 00:53:25.96  +39:51:02.03       28.5071807       29.6175684 
 00:53:29.93  +39:51:15.16       28.1903633       28.9529288 
 00:53:27.09  +39:51:05.72       26.6603633       27.4229288 
 00:53:22.65  +39:50:50.98       28.4057177       29.5052359 
 00:53:31.82  +39:51:21.25       28.8962003       30.1478907 
 00:53:27.02  +39:51:05.36       29.1052351       30.0525811 
 00:53:20.05  +39:50:42.25       29.2503481       30.4585607 
 00:53:21.76  +39:50:47.91       29.3371807       30.4475684 
 00:53:20.85  +39:50:44.88       29.0066981       29.9649136 
 00:53:32.79  +39:51:24.25       28.0586438       29.1799009 
 00:53:17.90  +39:50:35.03       28.1327916       29.2105709 
 00:53:21.97  +39:50:48.37       28.3179198       29.2109187 
 00:53:28.61  +39:51:10.03       27.8105894       29.0948881 
 00:53:31.49  +39:51:19.47       28.4279047       29.7665506 
 00:53:30.02  +39:51:14.57       28.7386438       29.8599009 
 00:53:31.32  +39:51:18.88       28.5801068       29.7122333 
 00:53:20.45  +39:50:42.91       28.8437569       30.2258805 
 00:53:29.84  +39:51:13.87       29.6925654       30.2486116 
 00:53:19.34  +39:50:39.12       29.7071959       30.3719364 
 00:53:21.94  +39:50:47.72       28.8344960       29.9992308 
 00:53:25.54  +39:50:59.60       29.1342546       30.2229034 
 00:53:31.43  +39:51:19.04       29.0108459       29.9255836 
 00:53:23.62  +39:50:53.18       25.1162155       25.9222588 
 00:53:33.77  +39:51:26.65       28.7608308       30.1212156 
 00:53:20.06  +39:50:41.27       29.1471959       29.8119364 
 00:53:30.34  +39:51:15.20       29.2493829       30.1532511 
 00:53:26.27  +39:51:01.71       29.0862155       29.8922588 
 00:53:18.57  +39:50:36.23       28.9649786       30.2818856 
 00:53:19.85  +39:50:40.41       29.8571959       30.5219364 
 00:53:23.88  +39:50:53.71       29.0610872       30.0519110 
 00:53:17.31  +39:50:31.82       28.4796242       29.4595785 
 00:53:25.07  +39:50:57.49       26.7806046       27.6192562 
 00:53:18.93  +39:50:37.15       28.9884025       30.0335735 
 00:53:21.64  +39:50:46.12       28.3581611       29.3272461 
 00:53:24.71  +39:50:56.16       29.0813285       30.1482384 
 00:53:23.07  +39:50:50.72       29.3093829       30.2132511 
 00:53:26.95  +39:51:03.48       27.5769243       29.0568729 
 00:53:24.06  +39:50:53.92       29.3703633       30.1329288 
 00:53:31.18  +39:51:17.42       28.2113285       29.2782384 
 00:53:25.48  +39:50:58.55       29.1488851       30.3462283 
 00:53:26.97  +39:51:03.43       27.3806046       28.2192562 
 00:53:27.32  +39:51:04.55       28.6440133       29.6565760 
 00:53:29.67  +39:51:12.31       28.8225503       29.8242435 
 00:53:26.53  +39:51:01.82       28.7978895       30.5821825 
 00:53:28.27  +39:51:07.54       28.5437720       29.4802486 
 00:53:25.66  +39:50:58.90       28.5857177       29.6852359 
 00:53:33.78  +39:51:25.63       27.8480259       25.6214952 
 00:53:22.10  +39:50:46.98       29.9428067       30.5749390 
 00:53:17.67  +39:50:32.29       29.1513285       30.2182384 
 00:53:31.38  +39:51:17.56       30.2118112       31.4308932 
 00:53:32.37  +39:51:20.84       28.8881460       30.3028780 
 00:53:24.46  +39:50:54.73       28.0452351       28.9925811 
 00:53:18.28  +39:50:34.26       27.9391264       29.2125557 
 00:53:33.07  +39:51:23.02       29.4086438       30.5299009 
 00:53:24.47  +39:50:54.58       28.3244960       29.4892308 
 00:53:30.60  +39:51:14.83       25.1496242       26.1295785 
 00:53:22.36  +39:50:47.59       29.2398655       30.2959059 
 00:53:20.36  +39:50:40.87       28.7654764       29.7889085 
 00:53:21.46  +39:50:44.50       28.6737720       29.6102486 
 00:53:28.80  +39:51:08.69       29.0240133       30.0365760 
 00:53:22.70  +39:50:48.50       28.6284025       29.6735735 
 00:53:30.79  +39:51:15.25       27.0125503       28.0142435 
 00:53:21.34  +39:50:44.00       28.3740133       29.3865760 
 00:53:23.69  +39:50:51.74       28.3966829       29.8005455 
 00:53:21.24  +39:50:43.60       29.1884025       30.2335735 
 00:53:23.84  +39:50:52.10       28.9439982       30.4022079 
 00:53:22.45  +39:50:47.45       29.0271807       30.1375684 
 00:53:30.47  +39:51:13.88       28.3981611       29.3672461 
 00:53:18.52  +39:50:34.35       29.4479198       30.3409187 
 00:53:28.26  +39:51:06.53       29.2347524       30.0299263 
 00:53:25.66  +39:50:57.92       28.0286438       29.1499009 
 00:53:23.93  +39:50:52.06       29.7945111       30.5135989 
 00:53:19.88  +39:50:38.65       28.4183873       29.9092054 
 00:53:29.08  +39:51:09.08       24.8737720       25.8102486 
 00:53:28.37  +39:51:06.67       29.2518263       30.0252613 
 00:53:30.22  +39:51:12.80       27.8630329       29.0168983 
 00:53:33.20  +39:51:22.65       28.4701068       29.6022333 
 00:53:21.97  +39:50:45.50       29.6101220       30.2966014 
 00:53:29.90  +39:51:11.65       28.8749937       29.7462537 
 00:53:28.38  +39:51:06.63       27.8920676       28.7415887 
 00:53:24.61  +39:50:54.02       29.1274220       30.3138958 
 00:53:22.46  +39:50:46.89       29.1413285       30.2082384 
 00:53:26.87  +39:51:01.47       28.5344960       29.6992308 
 00:53:32.78  +39:51:20.99       28.6096242       29.5895785 
 00:53:18.27  +39:50:32.97       29.0930177       30.6925302 
 00:53:23.71  +39:50:50.96       28.8203481       30.0285607 
 00:53:27.16  +39:51:02.32       28.9579047       30.2965506 
 00:53:18.14  +39:50:32.45       28.7744960       29.9392308 
 00:53:31.00  +39:51:14.96       29.9498807       30.5602740 
 00:53:20.91  +39:50:41.58       28.9149937       29.7862537 
 00:53:23.06  +39:50:48.69       26.9779198       27.8709187 
 00:53:24.58  +39:50:53.70       28.4298655       29.4859059 
 00:53:30.57  +39:51:13.47       28.5535307       29.4139212 
 00:53:28.55  +39:51:06.75       29.8674675       29.7170000 
 00:53:31.85  +39:51:17.63       29.2108459       30.1255836 
 00:53:24.23  +39:50:52.44       26.6008459       27.5155836 
 00:53:29.71  +39:51:10.53       28.9952351       29.9425811 
 00:53:26.14  +39:50:58.60       28.0308459       28.9455836 
 00:53:28.57  +39:51:06.63       28.7074220       29.8938958 
 00:53:33.04  +39:51:21.31       28.3571656       29.9132003 
 00:53:30.18  +39:51:11.86       26.1530329       27.3068983 
 00:53:21.67  +39:50:43.71       27.7266981       28.6849136 
 00:53:33.04  +39:51:21.21       28.3893677       29.7388831 
 00:53:25.00  +39:50:54.66       27.2879198       28.1809187 
 00:53:31.57  +39:51:16.35       29.0071807       30.1175684 
 00:53:19.51  +39:50:36.46       28.5469243       30.0268729 
 00:53:33.38  +39:51:22.26       28.3210872       29.3119110 
 00:53:17.61  +39:50:30.11       28.4023090       29.3279161 
 00:53:32.79  +39:51:20.21       27.0762155       27.8822588 
 00:53:17.18  +39:50:28.64       28.5391264       29.8125557 
 00:53:31.57  +39:51:16.16       28.6693677       30.0188831 
 00:53:25.38  +39:50:55.66       28.8623090       29.7879161 
 00:53:17.87  +39:50:30.73       28.6344960       29.7992308 
 00:53:33.13  +39:51:21.16       27.1808459       28.0955836 
 00:53:22.10  +39:50:44.68       25.4918263       26.2652613 
 00:53:25.67  +39:50:56.46       28.5169394       29.5512410 
 00:53:30.67  +39:51:12.96       29.6308611       30.0999517 
 00:53:24.25  +39:50:51.72       25.9420676       26.7915887 
 00:53:19.48  +39:50:35.93       28.7937720       29.7302486 
 00:53:33.06  +39:51:20.78       28.3281611       29.2972461 
 00:53:21.25  +39:50:41.69       28.2818112       29.5008932 
 00:53:29.56  +39:51:09.14       27.8647524       28.6599263 
 00:53:32.53  +39:51:18.86       29.0274220       30.2138958 
 00:53:30.93  +39:51:13.56       29.4152047       31.2538449 
 00:53:17.58  +39:50:29.38       29.3008459       30.2155836 
 00:53:22.20  +39:50:44.54       29.4181611       30.3872461 
 00:53:23.56  +39:50:49.04       28.8084025       29.8535735 
 00:53:28.48  +39:51:05.28       28.4959590       29.6715633 
 00:53:24.77  +39:50:52.96       26.5550695       25.1980940 
 00:53:33.22  +39:51:20.82       27.4588851       28.6562283 
 00:53:23.16  +39:50:47.56       28.6323090       29.5579161 
 00:53:30.57  +39:51:11.95       27.9562003       29.2078907 
 00:53:23.22  +39:50:47.65       28.3713285       29.4382384 
 00:53:20.57  +39:50:38.84       28.3313285       29.3982384 
 00:53:30.69  +39:51:12.27       28.6735155       29.9795531 
 00:53:30.87  +39:51:12.86       28.8442546       29.9329034 
 00:53:20.80  +39:50:39.53       25.6920676       26.5415887 
 00:53:31.85  +39:51:15.92       28.0681611       29.0372461 
 00:53:22.81  +39:50:46.03       28.4730329       29.6268983 
 00:53:29.90  +39:51:09.43       28.7866829       30.1905455 
 00:53:31.76  +39:51:15.55       28.8386589       29.5142689 
 00:53:22.47  +39:50:44.83       28.4003481       29.6085607 
 00:53:25.83  +39:50:55.93       29.2055067       29.3376446 
 00:53:20.39  +39:50:37.93       28.3976785       29.2145912 
 00:53:27.67  +39:51:01.98       28.6176634       29.8802232 
 00:53:20.44  +39:50:38.07       28.8201068       29.9522333 
 00:53:24.53  +39:50:51.56       27.7420676       28.5915887 
 00:53:29.24  +39:51:07.02       27.7254764       28.7489085 
 00:53:31.29  +39:51:13.71       28.6584025       29.7035735 
 00:53:25.79  +39:50:55.46       28.4462003       29.6978907 
 00:53:28.87  +39:51:05.56       28.5279198       29.4209187 
 00:53:22.76  +39:50:45.37       28.8774220       30.0638958 
 00:53:19.89  +39:50:35.80       29.0810721       30.5175430 
 00:53:22.86  +39:50:45.54       28.6962003       29.9478907 
 00:53:23.53  +39:50:47.77       29.0430481       29.7512664 
